age,country,pop,lethality_rate,dead,total_pop,dead_prop
40-49,Guam,19.936,0.003,0.023923200000000002,168.78300000000002,1.4173939318533265e-4
40-49,Guatemala,1701.993,0.003,2.0423915999999998,17915.567,1.14000946774389e-4
40-49,Guinea,898.4390000000001,0.003,1.0781268000000002,13132.792,8.20942568800298e-5
40-49,Guinea-Bissau,156.575,0.003,0.18789,1967.998,9.547265800066869e-5
40-49,Guyana,90.525,0.003,0.10863,786.559,1.381078851046139e-4
40-49,Haiti,1106.487,0.003,1.3277844000000003,11402.533,1.164464422071833e-4
40-49,Honduras,1047.7359999999999,0.003,1.2572831999999998,9904.608,1.26939218594012e-4
40-49,Hungary,1588.213,0.003,1.9058556000000002,9660.35,1.9728639231497824e-4
40-49,Iceland,42.966,0.003,0.051559200000000006,341.25,1.510892307692308e-4
40-49,India,169660.174,0.003,203.5922088,1380004.385,1.475301173046635e-4
40-49,Indonesia,37846.725,0.003,45.416070000000005,273523.621,1.6604076033345584e-4
40-49,Iran (Islamic Republic of),11655.616,0.003,13.9867392,83992.953,1.6652277007096061e-4
40-49,Iraq,3936.62,0.003,4.723944,40222.503,1.1744530170089118e-4
40-49,Ireland,763.2280000000001,0.003,0.9158736000000002,4937.796,1.8548226779721157e-4
40-49,Israel,1040.1770000000001,0.003,1.2482124000000003,8655.541,1.4420963403674023e-4
40-49,Italy,9022.004,0.003,10.826404800000002,60461.828,1.7906181731720057e-4
40-49,Jamaica,357.43,0.003,0.428916,2961.161,1.448472406599979e-4
40-49,Japan,18473.075,0.003,22.16769,126476.458,1.7527127459562476e-4
40-49,Jordan,1141.345,0.003,1.369614,10203.14,1.3423455916511978e-4
40-49,Kazakhstan,2286.421,0.003,2.7437052,18776.707,1.4612281056523916e-4
40-49,Kenya,4903.045,0.003,5.883654,53771.3,1.0941996938887473e-4
40-49,Kiribati,11.173,0.003,0.0134076,119.446,1.1224821258141754e-4
40-49,Kuwait,965.369,0.003,1.1584428,4270.563,2.7126231365747324e-4
40-49,Kyrgyzstan,686.435,0.003,0.8237220000000001,6524.191,1.262565734203674e-4
40-49,Lao People's Democratic Republic,772.684,0.003,0.9272208000000001,7275.556,1.2744329093199202e-4
40-49,Latvia,253.887,0.003,0.3046644,1886.202,1.615226789071372e-4
40-49,Lebanon,862.743,0.003,1.0352916,6825.442,1.51681253756167e-4
40-49,Lesotho,210.251,0.003,0.2523012,2142.252,1.1777381932657783e-4
40-49,Liberia,444.196,0.003,0.5330352,5057.677000000001,1.053913090930876e-4
40-49,Libya,1049.2,0.003,1.2590400000000002,6871.287,1.8323204954181075e-4
40-49,Lithuania,355.909,0.003,0.4270908,2722.291,1.568865341728713e-4
40-49,Luxembourg,94.6,0.003,0.11352,625.976,1.8134880570501105e-4
40-49,Madagascar,2387.858,0.003,2.8654296,27691.019,1.0347866216118663e-4
40-49,Malawi,1436.741,0.003,1.7240892,19129.955,9.012510484211803e-5
40-49,Malaysia,3990.533,0.003,4.788639600000001,32365.998,1.4795278674861195e-4
40-49,Maldives,64.649,0.003,0.0775788,540.542,1.4352039249494026e-4
40-49,Mali,1485.961,0.003,1.7831532,20250.834,8.805332165578959e-5
40-49,Malta,59.446,0.003,0.0713352,441.539,1.6156036046645938e-4
40-49,Martinique,44.187,0.003,0.053024400000000006,375.265,1.4129854902535544e-4
40-49,Mauritania,422.632,0.003,0.5071584000000001,4649.66,1.0907429790565335e-4
40-49,Mauritius,182.09,0.003,0.218508,1271.767,1.7181449117644978e-4
40-49,Mayotte,27.349,0.003,0.0328188,272.813,1.202977863958096e-4
40-49,Mexico,16547.757999999998,0.003,19.8573096,128932.753,1.5401291865690638e-4
40-49,Micronesia (Fed. States of),11.429,0.003,0.013714800000000001,115.021,1.1923735665661053e-4
40-49,Mongolia,423.046,0.003,0.5076552,3278.292,1.5485356399002896e-4
40-49,Montenegro,83.922,0.003,0.10070640000000002,628.062,1.6034467934694348e-4
40-49,Morocco,4452.432,0.003,5.3429184,36910.558,1.447531191481852e-4
40-49,Mozambique,2289.288,0.003,2.7471456000000005,31255.435,8.789337278460532e-5
40-49,Myanmar,7219.97,0.003,8.663964000000002,54409.794,1.5923537589574409e-4
40-49,Namibia,237.55700000000002,0.003,0.28506840000000006,2540.9159999999997,1.1219119404183377e-4
40-49,Nepal,3045.6530000000002,0.003,3.6547836000000005,29136.808,1.25435277604877e-4
40-49,Netherlands,2151.436,0.003,2.5817232000000003,17134.873,1.506706936199644e-4
40-49,New Caledonia,40.823,0.003,0.0489876,285.491,1.7159069813058907e-4
40-49,New Zealand,591.874,0.003,0.7102488,4822.233,1.4728628832327265e-4
40-49,Nicaragua,763.037,0.003,0.9156444000000001,6624.554,1.3821978053164035e-4
40-49,Niger,1528.694,0.003,1.8344328,24206.636,7.578222765030219e-5
40-49,Nigeria,17037.461,0.003,20.4449532,206139.587,9.918014049382955e-5
40-49,North Macedonia,299.901,0.003,0.3598812,2083.38,1.7273910664401118e-4
40-49,Norway,724.9300000000001,0.003,0.8699160000000001,5421.242,1.6046433640114205e-4
40-49,Oman,684.969,0.003,0.8219628000000001,5106.622,1.6096018072220739e-4
40-49,Pakistan,21248.747,0.003,25.498496399999997,220892.331,1.1543405008478993e-4
40-49,Panama,556.395,0.003,0.667674,4314.768,1.5474157590860042e-4
40-49,Papua New Guinea,938.384,0.003,1.1260608,8947.027,1.258586567359191e-4
40-49,Paraguay,727.6379999999999,0.003,0.8731655999999999,7132.53,1.2242017909493545e-4
40-49,Peru,4346.664,0.003,5.2159968,32971.846,1.5819547379907089e-4
40-49,Philippines,12311.226999999999,0.003,14.7734724,109581.085,1.3481772333245285e-4
40-49,Poland,5535.441,0.003,6.642529199999999,37846.604999999996,1.7551189069666884e-4
40-49,Portugal,1575.911,0.003,1.8910932000000003,10196.707,1.854611689832806e-4
40-49,Puerto Rico,399.244,0.003,0.4790928000000001,2860.84,1.6746577928160962e-4
40-49,Qatar,461.79999999999995,0.003,0.55416,2881.06,1.9234587269963138e-4
40-49,Republic of Korea,8218.844000000001,0.003,9.862612800000003,51269.183000000005,1.923692210972038e-4
40-49,Republic of Moldova,562.808,0.003,0.6753696,4033.963,1.6742087123753984e-4
40-49,Reunion,117.326,0.003,0.1407912,895.308,1.5725448672412176e-4
40-49,Romania,3026.468,0.003,3.6317616,19237.682,1.8878374224087912e-4
40-49,Russian Federation,20375.317000000003,0.003,24.450380400000007,145934.46,1.675435699011735e-4
40-49,Rwanda,1070.094,0.003,1.2841128000000002,12952.209,9.914237795267201e-5
40-49,Saint Lucia,25.517,0.003,0.030620400000000006,183.62900000000002,1.6675143904285272e-4
40-49,Saint Vincent and the Grenadines,14.484,0.003,0.017380800000000002,110.947,1.566585847296457e-4
40-49,Samoa,19.560000000000002,0.003,0.023472000000000007,198.41,1.183004888866489e-4
40-49,Sao Tome and Principe,18.68,0.003,0.022416000000000002,219.161,1.022809715232181e-4
40-49,Saudi Arabia,6408.789,0.003,7.690546800000001,34813.867,2.2090469869377055e-4
40-49,Senegal,1331.828,0.003,1.5981936,16743.93,9.544913290965741e-5
40-49,Serbia,1229.894,0.003,1.4758728,8737.37,1.6891499387115344e-4
40-49,Seychelles,14.873000000000001,0.003,0.017847600000000005,98.34,1.8148871262965228e-4
40-49,Sierra Leone,672.894,0.003,0.8074728,7976.985000000001,1.0122531257110299e-4
40-49,Singapore,964.873,0.003,1.1578476,5850.343,1.9791106265051468e-4
40-49,Slovakia,861.4,0.003,1.03368,5459.643,1.8933106065726273e-4
40-49,Slovenia,305.326,0.003,0.36639120000000003,2078.9320000000002,1.7624010790155713e-4
40-49,Solomon Islands,68.67,0.003,0.08240400000000002,686.878,1.1996890277458298e-4
40-49,Somalia,1053.894,0.003,1.2646728,15893.219000000001,7.9573105989416e-5
40-49,South Africa,7043.275,0.003,8.45193,59308.69,1.425074470537117e-4
40-49,South Sudan,896.837,0.003,1.0762044,11193.729,9.614351035298424e-5
40-49,Spain,7938.499,0.003,9.526198800000001,46754.783,2.03748112786664e-4
40-49,Sri Lanka,2881.105,0.003,3.457326,21413.25,1.6145732198521943e-4
40-49,State of Palestine,448.14,0.003,0.537768,5101.416,1.0541543759614978e-4
40-49,Sudan,3727.319,0.003,4.4727828,43849.269,1.0200358870292684e-4
40-49,Suriname,72.72399999999999,0.003,0.0872688,586.634,1.4876191969780134e-4
40-49,Sweden,1264.123,0.003,1.5169476000000002,10099.27,1.5020368798932993e-4
40-49,Switzerland,1166.588,0.003,1.3999056,8654.618,1.6175244245326598e-4
40-49,Syrian Arab Republic,1928.901,0.003,2.3146812000000003,17500.657,1.3226253162952685e-4
40-49,Tajikistan,882.399,0.003,1.0588788,9537.642,1.110210259516975e-4
40-49,Thailand,10914.257,0.003,13.0971084,69799.978,1.8763771530128562e-4
40-49,Timor-Leste,100.788,0.003,0.12094560000000001,1318.442,9.173372814276246e-5
40-49,Togo,744.517,0.003,0.8934204,8278.737000000001,1.0791747581786931e-4
40-49,Tonga,10.29,0.003,0.012348,105.697,1.1682450779113881e-4
40-49,Trinidad and Tobago,191.442,0.003,0.22973040000000003,1399.491,1.641528241339173e-4
40-49,Tunisia,1572.471,0.003,1.8869652000000003,11818.618,1.5966039345717073e-4
40-49,Turkey,11446.579,0.003,13.735894799999999,84339.067,1.6286515002590673e-4
40-49,Turkmenistan,697.821,0.003,0.8373852,6031.187,1.3884251972290032e-4
40-49,Uganda,3133.404,0.003,3.7600848000000004,45741,8.220381714435627e-5
40-49,Ukraine,6406.404,0.003,7.687684800000001,43733.759,1.7578376466564425e-4
40-49,United Arab Emirates,1608.109,0.003,1.9297308000000002,9890.4,1.9511150206260618e-4
40-49,United Kingdom,8604.251,0.003,10.3251012,67886.004,1.5209469686859167e-4
40-49,United Republic of Tanzania,4820.727,0.003,5.7848724,59734.212999999996,9.684353588118756e-5
40-49,United States of America,40348.397,0.003,48.418076400000004,331002.647,1.4627700666091652e-4
40-49,United States Virgin Islands,11.766,0.003,0.014119200000000002,104.423,1.3521159131608937e-4
40-49,Uruguay,455.02,0.003,0.5460240000000001,3473.727,1.5718679101725614e-4
40-49,Uzbekistan,3930.5,0.003,4.716600000000001,33469.199,1.4092359963559331e-4
40-49,Vanuatu,29.192,0.003,0.0350304,307.15,1.140498127950513e-4
40-49,Venezuela (Bolivarian Republic of),3564.974,0.003,4.2779688,28435.943,1.5044230465646947e-4
40-49,Viet Nam,13572.962,0.003,16.2875544,97338.583,1.6732886280047864e-4
40-49,Western Sahara,82.794,0.003,0.0993528,597.33,1.663281603133946e-4
40-49,Yemen,2362.804,0.003,2.8353648000000002,29825.968,9.506363045786142e-5
40-49,Zambia,1413.8890000000001,0.003,1.6966668,18383.956000000002,9.229062558678882e-5
40-49,Zimbabwe,1257.8220000000001,0.003,1.5093864000000004,14862.927,1.0155377874089003e-4
50-59,Afghanistan,1840.1979999999999,0.01,7.360792,38928.341,1.8908568438608776e-4
50-59,Albania,386.091,0.01,1.5443640000000003,2877.8,5.36647439015915e-4
50-59,Algeria,3800.056,0.01,15.200224,43851.043,3.466331234128228e-4
50-59,Angola,1464.602,0.01,5.858408000000001,32866.268000000004,1.7824987004913366e-4
50-59,Antigua and Barbuda,12.832,0.01,0.051328000000000006,97.928,5.241401846254392e-4
50-59,Argentina,4424.9400000000005,0.01,17.699760000000005,45195.777,3.916241997565393e-4
50-59,Armenia,362.653,0.01,1.4506120000000002,2963.234,4.895367696239987e-4
50-59,Aruba,17.205,0.01,0.06881999999999999,106.766,6.44587228143791e-4
50-59,Australia,3107.7349999999997,0.01,12.430940000000001,25499.881,4.8749011809113933e-4
50-59,Austria,1407,0.01,5.628000000000001,9006.4,6.24888967845088e-4
50-59,Azerbaijan,1281.076,0.01,5.124304000000001,10139.175,5.053965436043861e-4
50-59,Bahamas,49.222,0.01,0.196888,393.248,5.006713320856051e-4
50-59,Bahrain,140.231,0.01,0.560924,1701.583,3.2964833334606656e-4
50-59,Bangladesh,15005.703,0.01,60.022812,164689.383,3.644607254372919e-4
50-59,Barbados,39.936,0.01,0.15974400000000002,287.371,5.558807256125358e-4
50-59,Belarus,1345.791,0.01,5.383164000000001,9449.321,5.696879172588169e-4
50-59,Belgium,1598.741,0.01,6.394964,11589.616,5.517839417630403e-4
50-59,Belize,31.81,0.01,0.12724,397.621,3.2000321914587004e-4
50-59,Benin,650.681,0.01,2.6027240000000003,12123.198,2.146895563365376e-4
50-59,Bhutan,59.013999999999996,0.01,0.236056,771.612,3.0592577616729653e-4
50-59,Bolivia (Plurinational State of),883.592,0.01,3.534368,11673.029,3.0278070927434515e-4
50-59,Bosnia and Herzegovina,500.182,0.01,2.0007280000000005,3280.815,6.098265217636473e-4
50-59,Botswana,146.583,0.01,0.5863320000000001,2351.625,2.4933056928719505e-4
50-59,Brazil,24421.202,0.01,97.68480800000002,212559.409,4.5956473279430324e-4
50-59,Brunei Darussalam,50.221000000000004,0.01,0.20088400000000003,437.483,4.5918127104367494e-4
50-59,Bulgaria,944.704,0.01,3.778816,6948.445,5.438362108356618e-4
50-59,Burkina Faso,977.49,0.01,3.9099600000000003,20903.278,1.8705008850764942e-4
50-59,Burundi,491.974,0.01,1.967896,11890.781,1.6549762374733838e-4
50-59,Cabo Verde,47.912,0.01,0.191648,555.9879999999999,3.446980870090722e-4
50-59,Cambodia,1387.484,0.01,5.549936000000001,16718.971,3.3195440078220124e-4
50-59,Cameroon,1288.477,0.01,5.153908,26545.864,1.9415107377932775e-4
50-59,Canada,5182.433,0.01,20.729732,37742.157,5.49246085749683e-4
50-59,Central African Republic,232.596,0.01,0.9303840000000001,4829.764,1.9263549937429655e-4
50-59,Chad,654.6469999999999,0.01,2.618588,16425.859,1.5941863375303539e-4
50-59,Channel Islands,26.178,0.01,0.10471200000000001,173.859,6.02281158870119e-4
50-59,Chile,2352.2709999999997,0.01,9.409084,19116.209,4.922044951485936e-4
50-59,China,222185.873,0.01,888.743492,1439323.774,6.174729467089314e-4
50-59,"China, Hong Kong SAR",1207.906,0.01,4.831624,7496.987999999999,6.44475354635755e-4
50-59,"China, Macao SAR",99.61500000000001,0.01,0.39846000000000004,649.342,6.13636573639161e-4
50-59,"China, Taiwan Province of China",3659.218,0.01,14.636872,23816.775,6.145614593075679e-4
50-59,Colombia,5543.9800000000005,0.01,22.17592,50882.884,4.358227807999248e-4
50-59,Comoros,50.891999999999996,0.01,0.203568,869.595,2.3409518224000827e-4
50-59,Congo,327.892,0.01,1.311568,5518.092,2.376850549066598e-4
50-59,Costa Rica,602.395,0.01,2.40958,5094.114,4.730125788311766e-4
50-59,Cote d'Ivoire,1337.2259999999999,0.01,5.348904,26378.275,2.0277686846467403e-4
50-59,Croatia,581.383,0.01,2.3255320000000004,4105.268,5.664750754396547e-4
50-59,Cuba,1967.295,0.01,7.869180000000001,11326.616,6.947511948846858e-4
50-59,Curacao,24.426,0.01,0.09770400000000001,164.1,5.953930530164535e-4
50-59,Cyprus,147.538,0.01,0.5901520000000001,1207.361,4.887949834390874e-4
50-59,Czechia,1351.27,0.01,5.405080000000001,10708.982,5.047239784323104e-4
50-59,Dem. People's Republic of Korea,3622.786,0.01,14.491144000000002,25778.815,5.621338296581904e-4
50-59,Democratic Republic of the Congo,4347.003,0.01,17.388012,89561.404,1.9414626416530944e-4
50-59,Denmark,810.126,0.01,3.2405040000000005,5792.2029999999995,5.594596736336763e-4
50-59,Djibouti,78.077,0.01,0.31230800000000003,988.002,3.1610057469519295e-4
50-59,Dominican Republic,1014.335,0.01,4.057340000000001,10847.904,3.7402064030065167e-4
50-59,Ecuador,1591.139,0.01,6.364556,17643.06,3.607399169985252e-4
50-59,Egypt,7844.892,0.01,31.379568,102334.403,3.0663752443056707e-4
50-59,El Salvador,568.071,0.01,2.2722840000000004,6486.201,3.50325868717297e-4
50-59,Equatorial Guinea,62.217,0.01,0.248868,1402.985,1.7738464773322596e-4
50-59,Eritrea,171.95,0.01,0.6878000000000001,3546.427,1.939416770738549e-4
50-59,Estonia,165.28300000000002,0.01,0.661132,1326.539,4.983886640347551e-4
50-59,Eswatini,51.717,0.01,0.20686800000000002,1160.164,1.7830927351650285e-4
50-59,Ethiopia,5704.066,0.01,22.816264,114963.583,1.984651435228841e-4
50-59,Fiji,91.437,0.01,0.365748,896.444,4.079987149225161e-4
50-59,Finland,720.5550000000001,0.01,2.8822200000000002,5540.718,5.201888997057783e-4
50-59,France,8635.057,0.01,34.540228000000006,65273.512,5.291614767104917e-4
50-59,French Guiana,26.711,0.01,0.10684400000000001,298.682,3.5771824214381854e-4
50-59,French Polynesia,35.649,0.01,0.142596,280.904,5.076325007831857e-4
50-59,Gabon,134.152,0.01,0.536608,2225.728,2.4109325128676996e-4
50-59,Gambia,115.911,0.01,0.46364400000000006,2416.6639999999998,1.9185290135492568e-4
50-59,Georgia,523.623,0.01,2.0944920000000002,3989.175,5.250439000545226e-4
50-59,Germany,13488.393,0.01,53.95357200000001,83783.945,6.439607492819777e-4
50-59,Ghana,2134.979,0.01,8.539916,31072.945,2.7483445807920684e-4
50-59,Greece,1505.694,0.01,6.022776,10423.056,5.778320676776561e-4
50-59,Grenada,12.145,0.01,0.048580000000000005,112.519,4.3174930456189625e-4
50-59,Guadeloupe,62.202,0.01,0.248808,400.127,6.218225713336016e-4
50-59,Guam,20.164,0.01,0.08065600000000002,168.78300000000002,4.7786803173305374e-4
50-59,Guatemala,1053.817,0.01,4.215268,17915.567,2.3528521313336052e-4
50-59,Guinea,614.524,0.01,2.4580960000000003,13132.792,1.8717238497343143e-4
50-59,Guinea-Bissau,92.188,0.01,0.368752,1967.998,1.873741741607461e-4
50-59,Guyana,79.337,0.01,0.317348,786.559,4.0346369439546177e-4
50-59,Haiti,789.624,0.01,3.158496,11402.533,2.7699950528536075e-4
50-59,Honduras,680.011,0.01,2.7200439999999997,9904.608,2.746240941590015e-4
50-59,Hungary,1201.388,0.01,4.8055520000000005,9660.35,4.974511275471386e-4
50-59,Iceland,42.111000000000004,0.01,0.16844400000000004,341.25,4.936087912087913e-4
50-59,India,128132.23,0.01,512.52892,1380004.385,3.7139658798982726e-4
50-59,Indonesia,29155.099000000002,0.01,116.62039600000003,273523.621,4.26363162251351e-4
50-59,Iran (Islamic Republic of),8295.331,0.01,33.181324000000004,83992.953,3.9504890368600336e-4
50-59,Iraq,2341.152,0.01,9.364608,40222.503,2.3282012061755583e-4
50-59,Ireland,600.933,0.01,2.403732,4937.796,4.868026139597505e-4
50-59,Israel,795.496,0.01,3.181984,8655.541,3.6762393015063997e-4
50-59,Italy,9567.192,0.01,38.268768,60461.828,6.329409689697109e-4
50-59,Jamaica,320.533,0.01,1.282132,2961.161,4.3298287394707687e-4
50-59,Japan,16541.515,0.01,66.16606,126476.458,5.231492172242838e-4
50-59,Jordan,755.591,0.01,3.022364,10203.14,2.962190070899743e-4
50-59,Kazakhstan,2039.441,0.01,8.157764,18776.707,4.34461910706707e-4
50-59,Kenya,2805.603,0.01,11.222412000000002,53771.3,2.0870635450509847e-4
50-59,Kiribati,9.988,0.01,0.039952,119.446,3.344775044790115e-4
50-59,Kuwait,561.299,0.01,2.245196,4270.563,5.257377071828703e-4
50-59,Kyrgyzstan,581.435,0.01,2.3257399999999997,6524.191,3.5647944703029075e-4
50-59,Lao People's Democratic Republic,526.577,0.01,2.1063080000000003,7275.556,2.8950474712860437e-4
50-59,Latvia,264.242,0.01,1.0569680000000001,1886.202,5.603684016876242e-4
50-59,Lebanon,724.778,0.01,2.899112,6825.442,4.2475080734698207e-4
50-59,Lesotho,140.77100000000002,0.01,0.563084,2142.252,2.628467612587128e-4
50-59,Liberia,283.828,0.01,1.135312,5057.677000000001,2.2447301399436935e-4
50-59,Libya,617.154,0.01,2.4686160000000004,6871.287,3.592654476519465e-4
50-59,Lithuania,420.558,0.01,1.6822320000000002,2722.291,6.179471628859663e-4
50-59,Luxembourg,90.856,0.01,0.36342399999999997,625.976,5.805717791097422e-4
50-59,Madagascar,1539.7649999999999,0.01,6.159059999999999,27691.019,2.22420850601417e-4
50-59,Malawi,846.148,0.01,3.384592,19129.955,1.7692629177643124e-4
50-59,Malaysia,3146.0370000000003,0.01,12.584148000000003,32365.998,3.8880766167012686e-4
50-59,Maldives,35.316,0.01,0.14126400000000003,540.542,2.613376943882252e-4
50-59,Mali,849.119,0.01,3.3964760000000003,20250.834,1.6772030228483432e-4
50-59,Malta,53.212,0.01,0.21284800000000004,441.539,4.820593424363421e-4
50-59,Martinique,62.795,0.01,0.25118,375.265,6.693403328314659e-4
50-59,Mauritania,267.15,0.01,1.0686,4649.66,2.2982325589397936e-4
50-59,Mauritius,175.349,0.01,0.701396,1271.767,5.515129736814998e-4
50-59,Mayotte,16.164,0.01,0.06465600000000002,272.813,2.3699750378464377e-4
50-59,Mexico,12757.971,0.01,51.031884,128932.753,3.9580232960665935e-4
50-59,Micronesia (Fed. States of),9.785,0.01,0.03914,115.021,3.402856869615114e-4
50-59,Mongolia,314.052,0.01,1.2562080000000002,3278.292,3.8318978297235273e-4
50-59,Montenegro,80.32,0.01,0.32128,628.062,5.115418541481574e-4
50-59,Morocco,3743.784,0.01,14.975136000000003,36910.558,4.057141590761105e-4
50-59,Mozambique,1400.167,0.01,5.600668,31255.435,1.791902112384614e-4
50-59,Myanmar,5573.219,0.01,22.292876000000003,54409.794,4.097217497276318e-4
50-59,Namibia,150.334,0.01,0.601336,2540.9159999999997,2.3666110961558746e-4
50-59,Nepal,2307.7,0.01,9.2308,29136.808,3.1680889684278387e-4
50-59,Netherlands,2524.072,0.01,10.096288000000001,17134.873,5.892245597618379e-4
50-59,New Caledonia,34.951,0.01,0.139804,285.491,4.896966979694632e-4
50-59,New Zealand,628.691,0.01,2.514764,4822.233,5.214936731593019e-4
50-59,Nicaragua,507.32,0.01,2.02928,6624.554,3.063270372616783e-4
50-59,Niger,1046.85,0.01,4.1874,24206.636,1.729856226201774e-4
50-59,Nigeria,10700.171,0.01,42.800684000000004,206139.587,2.076296194384051e-4
50-59,North Macedonia,282.832,0.01,1.1313280000000001,2083.38,5.430252762338123e-4
50-59,Norway,712.508,0.01,2.8500320000000006,5421.242,5.257156939313907e-4
50-59,Oman,315.6,0.01,1.2624000000000002,5106.622,2.4720842858547197e-4
50-59,Pakistan,15122.613,0.01,60.490452000000005,220892.331,2.7384586746925137e-4
50-59,Panama,432.97900000000004,0.01,1.7319160000000002,4314.768,4.013926125344399e-4
50-59,Papua New Guinea,629.119,0.01,2.5164760000000004,8947.027,2.8126393270077314e-4
50-59,Paraguay,548.364,0.01,2.1934560000000003,7132.53,3.0752846465419706e-4
50-59,Peru,3313.879,0.01,13.255516,32971.846,4.020252915168899e-4
50-59,Philippines,9366.92,0.01,37.46768,109581.085,3.4191740298975866e-4
50-59,Poland,4563.168,0.01,18.252672,37846.604999999996,4.822802996464281e-4
50-59,Portugal,1481.007,0.01,5.924028000000001,10196.707,5.809746224933207e-4
50-59,Puerto Rico,414.184,0.01,1.6567360000000002,2860.84,5.791082339452749e-4
50-59,Qatar,254.161,0.01,1.016644,2881.06,3.5287151256829086e-4
50-59,Republic of Korea,8476.699,0.01,33.90679600000001,51269.183000000005,6.613484751648959e-4
50-59,Republic of Moldova,521.015,0.01,2.08406,4033.963,5.166284370977126e-4
50-59,Reunion,125.41499999999999,0.01,0.50166,895.308,5.60321140881127e-4
50-59,Romania,2569.158,0.01,10.276632,19237.682,5.34192840904637e-4
50-59,Russian Federation,18897.666,0.01,75.590664,145934.46,5.179767958849473e-4
50-59,Rwanda,728.447,0.01,2.9137880000000003,12952.209,2.249645600993622e-4
50-59,Saint Lucia,23.375,0.01,0.0935,183.62900000000002,5.091788334086663e-4
50-59,Saint Vincent and the Grenadines,13.59,0.01,0.05436,110.947,4.899636763499689e-4
50-59,Samoa,16.47,0.01,0.06588000000000001,198.41,3.320397157401341e-4
50-59,Sao Tome and Principe,12.780000000000001,0.01,0.05112000000000001,219.161,2.3325317916965158e-4
50-59,Saudi Arabia,3216.572,0.01,12.866288000000003,34813.867,3.6957365293548123e-4
50-59,Senegal,834.6999999999999,0.01,3.3388,16743.93,1.9940360476901182e-4
50-59,Serbia,1121.508,0.01,4.486032000000001,8737.37,5.134304716407798e-4
50-59,Seychelles,12.977,0.01,0.051908,98.34,5.278421801911734e-4
50-59,Sierra Leone,419.133,0.01,1.676532,7976.985000000001,2.1017113608713065e-4
50-59,Singapore,946.222,0.01,3.7848880000000005,5850.343,6.469514693411994e-4
50-59,Slovakia,709.217,0.01,2.836868,5459.643,5.196068680681136e-4
50-59,Slovenia,301.202,0.01,1.204808,2078.9320000000002,5.795321828708202e-4
50-59,Solomon Islands,40.695,0.01,0.16278000000000004,686.878,2.3698531616968375e-4
50-59,Somalia,733.972,0.01,2.935888,15893.219000000001,1.847258255234512e-4
50-59,South Africa,4911.532,0.01,19.646128,59308.69,3.3125209813266826e-4
50-59,South Sudan,595.525,0.01,2.3821000000000003,11193.729,2.12806652724932e-4
50-59,Spain,7046.327,0.01,28.185308000000006,46754.783,6.028326128687198e-4
50-59,Sri Lanka,2554.818,0.01,10.219272000000002,21413.25,4.772405870197192e-4
50-59,State of Palestine,297.318,0.01,1.189272,5101.416,2.3312586152550587e-4
50-59,Sudan,2552.951,0.01,10.211804,43849.269,2.3288424716954805e-4
50-59,Suriname,64.828,0.01,0.25931200000000004,586.634,4.4203370414943563e-4
50-59,Sweden,1296.647,0.01,5.186588,10099.27,5.135606830988774e-4
50-59,Switzerland,1320.6219999999998,0.01,5.282488,8654.618,6.103663962984848e-4
50-59,Syrian Arab Republic,1285.346,0.01,5.141384,17500.657,2.9378234200007466e-4
50-59,Tajikistan,700.89,0.01,2.80356,9537.642,2.9394686862853526e-4
50-59,Thailand,10681.394,0.01,42.725576000000004,69799.978,6.12114462271034e-4
50-59,Timor-Leste,88.473,0.01,0.35389200000000004,1318.442,2.684168131779783e-4
50-59,Togo,450.714,0.01,1.8028560000000002,8278.737000000001,2.1776944961532176e-4
50-59,Tonga,8.701,0.01,0.034804,105.697,3.2928086889883346e-4
50-59,Trinidad and Tobago,175.062,0.01,0.7002480000000001,1399.491,5.00359059115064e-4
50-59,Tunisia,1361.5059999999999,0.01,5.446024,11818.618,4.608004083049304e-4
50-59,Turkey,8908.422999999999,0.01,35.633691999999996,84339.067,4.225051718914557e-4
50-59,Turkmenistan,535.4590000000001,0.01,2.1418360000000005,6031.187,3.5512677686830145e-4
50-59,Uganda,1852.435,0.01,7.40974,45741,1.6199339760827267e-4
50-59,Ukraine,5906.737,0.01,23.626948000000002,43733.759,5.402450770353402e-4
50-59,United Arab Emirates,797.913,0.01,3.1916520000000004,9890.4,3.227020140742539e-4
50-59,United Kingdom,9173.465,0.01,36.69386000000001,67886.004,5.40521725214523e-4
50-59,United Republic of Tanzania,2926.6349999999998,0.01,11.70654,59734.212999999996,1.95977136251883e-4
50-59,United States of America,42120.077000000005,0.01,168.48030800000004,331002.647,5.089998812003459e-4
50-59,United States Virgin Islands,14.449,0.01,0.05779600000000001,104.423,5.534795974067016e-4
50-59,Uruguay,391.077,0.01,1.564308,3473.727,4.503255437171661e-4
50-59,Uzbekistan,3068.761,0.01,12.275044000000001,33469.199,3.6675643178673027e-4
50-59,Vanuatu,20.545,0.01,0.08218000000000002,307.15,2.6755656845189657e-4
50-59,Venezuela (Bolivarian Republic of),3014.983,0.01,12.059932000000002,28435.943,4.241087415318002e-4
50-59,Viet Nam,11109.968,0.01,44.43987200000001,97338.583,4.5654940343645655e-4
50-59,Western Sahara,51.951,0.01,0.20780400000000002,597.33,3.4788810205414094e-4
50-59,Yemen,1422.835,0.01,5.69134,29825.968,1.9081828291373477e-4
50-59,Zambia,761.259,0.01,3.045036,18383.956000000002,1.656355139231186e-4
